MEMBER_NO,ENROLLED_DATE,BIRTH_DATE,GENDER,CIVIL_STATUS,BRANCH_CODE,BRANCH_TYPE,STATE
7782524308,2018-02-24,1986-10-31,F,D,MOB,MOBILE,QLD
6874326242,2019-06-09,1986-04-30,F,W,166,STORE,NSW
1686673353,2019-03-15,2002-02-17,F,M,054,STORE,VIC
2238033623,2017-01-22,1975-11-04,O,W,809,STORE,ACT
5917833423,2019-05-08,1972-02-05,O,S,MOB,MOBILE,TAS
641961736,2019-05-20,1983-11-05,O,M,731,STORE,WA
9915651394,2017-10-08,1997-05-16,O,M,378,STORE,QLD
8460871342,2017-01-24,1979-07-10,F,M,513,STORE,QLD
1046781868,2019-05-14,2005-04-04,O,D,MOB,MOBILE,NT
4453386539,2018-02-14,1997-02-21,F,S,MOB,MOBILE,TAS
28469654,2018-10-28,1971-06-15,O,D,868,STORE,WA
8613801451,2019-12-31,1976-11-15,F,W,216,STORE,TAS
1936405734,2019-09-21,1974-12-17,F,S,MOB,MOBILE,TAS
1050179582,2019-09-06,1974-07-30,M,W,594,STORE,TAS
5268111450,2018-11-30,1985-04-29,O,M,MOB,MOBILE,ACT
8654203021,2019-01-20,1986-12-01,O,W,MOB,MOBILE,QLD
5535530344,2017-11-20,1984-09-05,M,W,238,STORE,QLD
6798935659,2018-10-31,1980-08-12,O,D,MOB,MOBILE,ACT
7983807602,2018-08-12,1981-01-03,F,W,MOB,MOBILE,NSW
7024156528,2017-06-04,2004-10-18,O,S,MOB,MOBILE,ACT
3193891122,2018-12-16,1996-04-10,M,D,MOB,MOBILE,VIC
8993004753,2019-04-10,2004-03-07,M,D,MOB,MOBILE,NT
5330483709,2017-12-25,1976-11-30,F,M,302,STORE,WA
7791740264,2017-09-08,1985-01-11,O,S,MOB,MOBILE,VIC
5184345403,2019-10-18,1973-04-16,M,M,703,STORE,WA
7923051421,2018-12-17,1974-03-19,M,M,948,STORE,QLD
5284080706,2019-09-30,2005-07-29,O,D,MOB,MOBILE,QLD
2218421350,2017-09-14,1981-07-18,F,W,486,STORE,WA
5267529793,2017-12-10,2005-06-27,F,S,033,STORE,WA
1833639100,2019-07-04,1978-03-26,F,W,618,STORE,NSW
3172544223,2019-08-15,2000-09-13,O,S,720,STORE,TAS
4027736015,2017-06-28,1996-01-20,M,D,MOB,MOBILE,WA
6265463788,2017-04-30,1973-09-27,F,D,MOB,MOBILE,QLD
9229994760,2017-06-16,2004-11-13,M,M,734,STORE,QLD
8794359228,2019-11-17,1983-09-20,M,M,MOB,MOBILE,VIC
290956799,2018-12-26,2005-08-07,M,M,MOB,MOBILE,NSW
7335238979,2019-02-27,2001-10-03,O,W,859,STORE,ACT
7033949221,2019-01-20,2002-09-24,M,M,840,STORE,NT
318673843,2019-11-19,1999-11-06,M,D,916,STORE,QLD
694900882,2017-04-02,1975-01-11,O,W,200,STORE,SA
2130743951,2019-11-02,1998-03-16,M,M,417,STORE,ACT
2444193361,2017-03-08,1971-09-16,M,D,MOB,MOBILE,NT
5451134269,2018-02-07,1976-02-08,F,S,MOB,MOBILE,NT
6678348540,2019-12-26,1985-01-31,M,S,053,STORE,QLD
2780955746,2018-07-15,1975-12-20,M,W,805,STORE,WA
6186918910,2018-04-11,1974-06-15,O,D,MOB,MOBILE,QLD
779759268,2018-04-24,2002-02-08,O,D,066,STORE,QLD
7612301490,2017-05-24,2003-06-17,O,M,MOB,MOBILE,TAS
5113909388,2019-12-26,1975-12-24,M,S,MOB,MOBILE,SA
32983019,2017-09-23,2000-03-18,O,D,740,STORE,NT
9076385881,2018-06-21,1993-10-30,F,S,MOB,MOBILE,WA
1260872720,2018-03-17,1973-06-15,O,W,920,STORE,QLD
7101613416,2018-11-23,1997-12-28,M,S,182,STORE,QLD
1916738439,2018-08-11,1998-08-09,O,S,857,STORE,TAS
3639385228,2019-10-04,1970-12-19,F,S,MOB,MOBILE,SA
6527169906,2017-12-08,2000-12-16,O,S,681,STORE,VIC
8055636381,2019-08-10,1983-12-06,M,D,748,STORE,TAS
3056900567,2017-09-07,1998-01-19,M,W,MOB,MOBILE,NSW
8640916038,2018-09-13,1987-07-23,O,W,674,STORE,ACT
7829979028,2018-12-09,1987-04-08,M,S,MOB,MOBILE,NT
8311725393,2019-07-16,1980-07-18,O,M,431,STORE,VIC
3859119976,2019-01-26,1979-04-21,M,S,751,STORE,WA
9210422318,2017-12-19,1997-05-09,F,S,692,STORE,SA
8615075106,2017-07-02,1979-11-19,M,M,417,STORE,WA
3708375083,2017-10-29,1972-03-10,O,D,MOB,MOBILE,NT
2138128984,2019-04-24,1992-01-09,O,D,MOB,MOBILE,NSW
4248270855,2017-05-22,2002-09-22,F,M,MOB,MOBILE,SA
6528635805,2017-08-20,1978-04-28,O,M,867,STORE,TAS
8158448258,2018-09-10,1993-12-28,O,M,542,STORE,VIC
1429648503,2017-05-17,1972-11-16,M,D,MOB,MOBILE,NSW
816404555,2017-01-15,1998-11-17,F,W,459,STORE,NSW
617234125,2018-04-25,2002-05-10,O,M,154,STORE,NT
125027115,2018-10-29,1990-05-12,O,M,775,STORE,NSW
6832134756,2017-02-22,1979-02-12,M,W,006,STORE,WA
8225099685,2019-12-17,2005-06-23,O,D,MOB,MOBILE,VIC
3673653176,2017-05-12,2001-03-05,F,D,007,STORE,NT
7419720604,2018-01-15,1979-08-08,M,D,MOB,MOBILE,TAS
9919643269,2017-02-03,1980-02-15,M,S,MOB,MOBILE,WA
9461866494,2019-01-07,1979-09-21,M,M,MOB,MOBILE,TAS
7134812898,2019-04-16,1994-03-01,O,M,MOB,MOBILE,NT
1859592385,2018-11-03,1973-06-07,F,W,MOB,MOBILE,VIC
1803579870,2017-03-16,1983-05-08,M,M,875,STORE,QLD
901459273,2019-01-31,1977-05-07,M,D,698,STORE,VIC
4345932909,2018-06-10,2001-01-26,M,W,MOB,MOBILE,QLD
854019415,2017-06-28,1973-10-22,M,S,MOB,MOBILE,TAS
710446235,2018-10-17,2001-07-10,O,S,612,STORE,NT
7850240681,2018-10-29,1983-08-28,O,D,MOB,MOBILE,VIC
6306549994,2017-07-02,2000-01-20,F,D,500,STORE,QLD
1302358812,2019-11-15,1979-09-09,O,W,007,STORE,ACT
6871883139,2017-09-13,1975-04-30,F,M,MOB,MOBILE,SA
7297693192,2017-06-08,1985-04-09,O,D,MOB,MOBILE,VIC
1705965680,2019-05-29,1976-08-02,M,S,MOB,MOBILE,ACT
784050593,2018-03-26,1976-07-01,F,D,614,STORE,ACT
6998922884,2018-01-25,1989-01-12,F,S,985,STORE,ACT
8330410272,2017-06-22,1990-02-03,F,S,785,STORE,SA
3068620084,2019-12-05,1990-08-10,O,D,MOB,MOBILE,ACT
1773441425,2017-03-14,1991-10-27,F,S,091,STORE,ACT
9187182559,2017-08-23,1976-04-11,O,W,708,STORE,SA
7335572726,2019-02-22,1971-03-04,M,D,MOB,MOBILE,VIC
31295549,2017-12-27,1979-04-13,M,D,MOB,MOBILE,ACT
1709279524,2017-07-21,1990-08-18,O,M,MOB,MOBILE,SA
9697339959,2018-09-19,1998-02-28,O,W,MOB,MOBILE,WA
2139731336,2017-03-03,1982-12-22,O,D,MOB,MOBILE,NT
1868435705,2017-03-04,1996-01-14,O,W,377,STORE,WA
8552062132,2017-11-01,1987-12-07,M,M,MOB,MOBILE,QLD
697119521,2018-08-04,1994-02-10,M,S,MOB,MOBILE,TAS
848854300,2017-08-30,1996-06-24,O,M,106,STORE,WA
1393870778,2017-03-11,1974-03-28,M,W,MOB,MOBILE,TAS
4798503595,2018-11-11,1984-07-01,M,W,766,STORE,VIC
5714138382,2018-01-07,1991-03-29,O,W,MOB,MOBILE,VIC
1244961675,2018-12-11,1997-03-05,F,M,313,STORE,TAS
8171730640,2019-08-30,1981-09-21,F,D,MOB,MOBILE,TAS
7529876244,2017-02-17,1976-01-22,F,W,MOB,MOBILE,NT
9097700842,2018-10-09,1975-12-11,M,M,987,STORE,TAS
9283890111,2019-12-23,1996-05-26,F,S,MOB,MOBILE,NT
305919445,2018-10-05,2001-06-07,M,D,244,STORE,QLD
8178099193,2019-05-29,1988-03-30,F,M,236,STORE,ACT
6391430136,2019-04-04,1995-09-11,M,S,364,STORE,WA
7522914752,2019-10-29,1998-09-12,F,W,MOB,MOBILE,QLD
6384579241,2018-12-27,2005-07-16,O,S,133,STORE,SA
3204159517,2018-08-21,1977-04-28,O,M,061,STORE,NT
8112846777,2017-09-23,1987-10-04,M,M,513,STORE,NSW
9428313407,2018-05-11,1975-12-01,M,S,653,STORE,WA
211768233,2018-03-08,1985-12-05,M,D,MOB,MOBILE,WA
1112894617,2018-12-23,1987-05-08,M,M,MOB,MOBILE,NSW
5361263763,2019-07-09,1984-04-16,M,M,052,STORE,NSW
9845370371,2019-12-20,1985-09-27,O,W,MOB,MOBILE,ACT
5188797288,2017-08-20,1987-10-21,M,M,MOB,MOBILE,VIC
4978841809,2019-05-23,1983-05-12,M,W,588,STORE,NT
1434500195,2019-07-30,2004-03-26,O,W,MOB,MOBILE,NT
5000896212,2017-03-31,2001-12-19,O,D,903,STORE,QLD
6434402596,2018-10-15,2000-06-04,F,M,MOB,MOBILE,VIC
9125355958,2018-04-20,1984-01-26,M,W,087,STORE,NSW
3299226821,2019-01-14,1987-02-27,F,S,954,STORE,ACT
917361602,2017-03-17,1973-01-25,M,M,MOB,MOBILE,WA
9976301571,2019-11-26,1981-02-14,F,W,210,STORE,ACT
6558509269,2019-02-04,2002-09-05,F,W,937,STORE,VIC
2309285978,2017-12-03,2001-07-12,M,D,301,STORE,VIC
8571820045,2019-08-29,1971-01-11,M,S,008,STORE,SA
8481049558,2019-08-31,2001-04-24,F,D,MOB,MOBILE,ACT
7541561072,2019-08-25,1991-01-02,M,D,851,STORE,NSW
6114075202,2018-01-12,1989-06-14,F,W,733,STORE,SA
7019284115,2017-11-15,2004-12-04,O,M,MOB,MOBILE,NT
5670279495,2018-02-02,1983-08-31,F,M,MOB,MOBILE,NT
5730706872,2017-07-16,1986-08-29,O,S,078,STORE,QLD
2012294811,2018-01-01,2004-06-16,O,W,MOB,MOBILE,TAS
211932980,2018-10-08,1970-09-12,O,S,390,STORE,NSW
2370778716,2018-10-14,1997-09-03,M,M,344,STORE,VIC
2205505179,2017-04-18,1980-03-25,M,W,MOB,MOBILE,VIC
847521721,2018-01-21,2001-10-12,F,D,476,STORE,NT
2134275934,2017-12-19,1991-01-01,F,M,MOB,MOBILE,NSW
9825625690,2019-06-04,1998-09-05,O,D,439,STORE,QLD
4817590672,2019-02-01,1975-10-16,O,S,180,STORE,WA
760164768,2019-08-06,1983-11-09,F,D,751,STORE,TAS
9341674137,2019-03-11,1974-08-19,F,M,MOB,MOBILE,NT
5025595190,2018-03-19,1986-07-19,O,D,MOB,MOBILE,VIC
2911211341,2019-03-25,1992-08-12,O,W,MOB,MOBILE,QLD
3434720466,2019-02-21,1992-09-15,M,S,345,STORE,SA
2929698864,2018-06-28,2001-12-08,F,D,MOB,MOBILE,QLD
6690786660,2019-05-31,1982-09-22,F,W,MOB,MOBILE,NT
5431556316,2019-11-27,1982-12-24,M,W,MOB,MOBILE,NT
8819714619,2017-03-06,1987-06-11,F,W,MOB,MOBILE,QLD
2303870191,2017-10-29,1998-09-10,M,S,MOB,MOBILE,ACT
2346488468,2019-03-13,2003-02-09,M,W,MOB,MOBILE,VIC
6413132156,2017-11-04,1987-09-04,F,D,MOB,MOBILE,VIC
8312953098,2019-12-23,1972-09-19,M,W,MOB,MOBILE,NSW
3484854504,2019-12-09,2002-08-06,F,W,333,STORE,VIC
8725215765,2018-01-27,2005-06-19,F,D,MOB,MOBILE,WA
7236607528,2019-08-07,1993-11-08,M,W,MOB,MOBILE,QLD
323543540,2018-01-19,1996-10-29,M,D,MOB,MOBILE,NSW
9591894501,2018-02-19,1999-08-25,M,D,634,STORE,SA
9310713623,2018-08-17,1982-01-27,M,W,092,STORE,SA
515086615,2019-09-07,1995-08-13,M,S,MOB,MOBILE,ACT
1785235790,2017-03-09,1992-05-07,F,S,374,STORE,ACT
9623113659,2019-02-07,1975-07-24,F,D,MOB,MOBILE,NSW
2622602943,2019-02-25,1993-07-25,O,S,MOB,MOBILE,TAS
7926247097,2019-09-06,1985-12-31,O,W,310,STORE,TAS
1262776054,2018-05-04,1994-10-17,O,D,MOB,MOBILE,QLD
7450539012,2017-11-07,1991-01-27,F,M,MOB,MOBILE,VIC
8497209394,2019-01-31,1976-06-03,M,M,922,STORE,WA
623055091,2019-07-29,1970-08-18,O,W,787,STORE,ACT
2493994991,2018-11-12,1997-01-17,O,M,MOB,MOBILE,ACT
5397689109,2019-04-03,2001-12-20,M,M,MOB,MOBILE,QLD
5096332756,2019-07-04,2003-11-17,M,W,MOB,MOBILE,NT
847954715,2018-05-22,1995-09-12,F,M,MOB,MOBILE,NSW
7714722711,2017-01-31,2004-12-01,O,D,MOB,MOBILE,NSW
5978732730,2018-04-11,1987-10-09,O,D,485,STORE,ACT
7135755668,2019-05-12,1970-10-15,M,W,MOB,MOBILE,ACT
3130105548,2017-02-21,1985-04-15,O,S,614,STORE,VIC
5200412598,2018-09-13,1974-12-13,O,M,114,STORE,ACT
9413731666,2019-06-18,1999-03-01,O,W,904,STORE,SA
8134253256,2019-03-14,1995-02-13,F,W,MOB,MOBILE,NT
6277897272,2018-06-11,1983-05-28,M,S,055,STORE,NSW
8641341936,2017-06-04,1996-03-16,F,M,990,STORE,WA
977033274,2017-05-08,1998-04-27,M,D,616,STORE,VIC
9818627321,2019-10-10,1998-01-29,M,M,707,STORE,WA
9412587095,2018-07-03,1984-03-08,M,W,MOB,MOBILE,NT
7791513284,2019-08-03,1991-02-11,O,M,MOB,MOBILE,VIC
3071330904,2017-01-29,2005-06-06,F,M,MOB,MOBILE,SA
584683948,2017-05-02,2005-05-26,F,D,146,STORE,WA
381590016,2017-01-05,1985-05-09,M,S,807,STORE,SA
6298154837,2019-09-06,1997-03-16,O,W,855,STORE,SA
1954041714,2017-04-08,1996-02-13,M,W,679,STORE,VIC
4489020690,2017-05-27,1987-04-02,M,M,MOB,MOBILE,QLD
6156396903,2019-10-28,2000-05-17,O,D,MOB,MOBILE,VIC
9237528637,2019-11-29,2004-03-08,O,S,MOB,MOBILE,NSW
699983589,2018-12-15,1977-11-16,O,M,MOB,MOBILE,VIC
1048429762,2018-10-14,1974-05-17,O,W,MOB,MOBILE,ACT
6322077915,2017-01-01,1995-02-19,M,W,MOB,MOBILE,VIC
1426942168,2019-09-11,1982-12-11,M,M,981,STORE,NSW
3403799785,2018-12-17,1986-05-27,F,W,888,STORE,NSW
3142430135,2019-11-28,1996-08-13,F,D,098,STORE,NT
8206567689,2017-04-03,1986-04-07,O,M,MOB,MOBILE,VIC
7102348175,2017-04-04,1997-09-27,O,M,103,STORE,WA
1013299693,2017-04-27,1998-10-23,O,S,MOB,MOBILE,ACT
6658306300,2018-08-14,1977-03-13,M,D,MOB,MOBILE,NT
3895231143,2019-01-07,1985-03-05,F,M,569,STORE,VIC
1210244446,2018-12-29,1998-02-12,O,M,MOB,MOBILE,SA
3254908907,2019-06-28,2003-09-08,M,M,844,STORE,WA
2798999751,2017-09-09,1981-07-11,O,S,MOB,MOBILE,SA
4105729634,2017-02-24,1994-08-16,O,S,MOB,MOBILE,NT
8896574807,2017-07-04,1978-07-23,F,W,625,STORE,NSW
6854341995,2018-08-31,1984-05-18,M,S,486,STORE,QLD
2167739736,2019-01-06,2000-04-20,F,M,866,STORE,NSW
3787442208,2017-05-04,1974-03-31,M,W,MOB,MOBILE,NSW
5256912539,2018-04-17,1993-09-05,F,S,974,STORE,WA
7566397625,2017-11-03,1992-03-01,M,D,MOB,MOBILE,NSW
269885883,2019-08-02,1979-02-01,F,W,MOB,MOBILE,WA
9124621267,2018-09-06,1992-06-16,O,W,567,STORE,NSW
1405167916,2018-12-09,2005-11-29,O,D,MOB,MOBILE,NT
8573830746,2018-08-23,1971-10-07,M,D,MOB,MOBILE,VIC
3587089755,2018-08-21,1983-02-07,O,M,150,STORE,ACT
4131415428,2017-09-17,1982-12-03,O,D,MOB,MOBILE,QLD
1284739154,2017-12-04,1974-03-21,M,W,957,STORE,VIC
9699615038,2019-05-08,2000-05-16,F,S,MOB,MOBILE,VIC
6657262071,2019-01-18,1978-09-09,O,S,217,STORE,NSW
1750868582,2017-04-10,1972-01-04,F,S,091,STORE,WA
5173989701,2017-11-30,1989-04-06,M,M,321,STORE,NT
1146320592,2017-06-01,1999-08-31,O,S,MOB,MOBILE,WA
2522133672,2018-06-12,2000-04-15,F,W,MOB,MOBILE,VIC
4721865551,2019-07-04,1996-06-11,F,D,071,STORE,ACT
6872766981,2018-09-09,1993-08-18,O,W,MOB,MOBILE,VIC
1227767098,2019-05-13,2005-01-26,M,M,MOB,MOBILE,NSW
3456396870,2018-08-28,1983-09-10,M,M,MOB,MOBILE,WA
2735911604,2017-11-01,1976-05-08,F,W,681,STORE,NT
1784210407,2017-06-06,1982-10-03,F,W,821,STORE,VIC
3737289191,2017-06-18,1995-10-29,M,W,MOB,MOBILE,VIC
5498761757,2017-07-30,1974-12-23,O,M,462,STORE,ACT
7546508853,2018-11-28,1987-10-15,O,W,MOB,MOBILE,SA
6594318323,2019-09-04,1999-05-19,O,M,MOB,MOBILE,QLD
3592706873,2018-07-11,1998-03-01,M,W,MOB,MOBILE,NSW
8852403756,2017-09-09,2000-08-08,F,S,181,STORE,TAS
1094051763,2018-12-15,1993-01-27,F,S,MOB,MOBILE,TAS
1664755887,2018-10-21,1993-11-25,M,M,MOB,MOBILE,SA
6462334601,2017-04-24,1977-02-09,F,D,904,STORE,VIC
2032974771,2019-08-01,1987-04-30,O,S,219,STORE,QLD
9909314420,2017-04-12,2003-06-04,M,M,198,STORE,NT
6626787065,2019-10-30,1978-05-20,F,S,398,STORE,VIC
9926330423,2018-01-20,1994-10-25,O,M,734,STORE,VIC
1342904724,2018-12-05,1986-10-27,O,D,MOB,MOBILE,VIC
1437811744,2017-07-17,1973-03-29,O,D,103,STORE,QLD
8006760685,2017-05-01,2001-12-07,O,D,MOB,MOBILE,VIC
9762717397,2019-10-15,2005-09-25,M,D,865,STORE,NSW
4541700872,2019-03-07,1977-10-15,F,W,364,STORE,QLD
6997223872,2018-01-31,1974-08-09,O,M,158,STORE,NT
2917672377,2017-08-08,1973-01-24,O,W,486,STORE,NT
2116304034,2017-01-18,1996-05-24,F,M,MOB,MOBILE,SA
1417876388,2019-01-02,2001-09-13,F,M,MOB,MOBILE,ACT
6696367571,2019-11-12,1970-10-12,F,M,MOB,MOBILE,ACT
2621272107,2018-02-28,1984-05-29,F,M,MOB,MOBILE,WA
6214718097,2019-12-23,1984-01-25,F,D,836,STORE,NSW
8769847947,2018-01-01,1979-11-02,O,W,163,STORE,SA
3387185719,2017-10-09,1981-03-17,F,D,840,STORE,NT
7772848254,2017-02-23,1997-04-05,M,W,942,STORE,SA
5924728459,2018-08-30,1987-03-03,F,M,MOB,MOBILE,NSW
6452916430,2018-01-25,1987-09-26,F,M,721,STORE,WA
3286739614,2017-10-30,1996-06-23,F,W,MOB,MOBILE,WA
3740048924,2018-07-08,1973-08-25,F,W,MOB,MOBILE,SA
5431006546,2019-08-11,1976-11-28,O,S,469,STORE,ACT
8004867020,2017-08-09,1989-04-05,M,W,MOB,MOBILE,WA
6181576067,2018-04-08,2004-07-20,M,M,MOB,MOBILE,TAS
2936548981,2018-02-17,1979-12-28,O,M,637,STORE,SA
4601411031,2019-08-27,1991-04-11,M,M,959,STORE,VIC
7866796268,2018-07-04,1971-11-07,F,W,507,STORE,SA
6922971884,2018-11-13,1972-04-06,O,S,MOB,MOBILE,NSW
6105122297,2017-03-16,1998-11-27,F,W,MOB,MOBILE,ACT
1923421568,2017-11-14,1975-12-31,F,W,740,STORE,NSW
3051937878,2019-01-09,1977-06-09,O,W,MOB,MOBILE,TAS
6300799070,2019-10-31,1971-09-23,F,S,MOB,MOBILE,NSW
7844992049,2019-10-01,1980-05-07,M,M,MOB,MOBILE,SA
5240090469,2017-02-15,2002-06-04,M,M,MOB,MOBILE,NT
9529239936,2019-02-11,1987-12-07,M,W,MOB,MOBILE,NSW
513605346,2019-02-05,1983-07-10,M,S,493,STORE,NT
243432283,2019-06-16,1971-01-04,F,M,MOB,MOBILE,NT
7188268460,2019-11-15,1998-01-14,M,M,MOB,MOBILE,NSW
9478673683,2019-06-16,1980-03-01,O,S,197,STORE,QLD
1685866333,2019-04-12,1973-03-13,O,W,946,STORE,SA
1473402660,2017-03-05,2001-10-12,O,W,MOB,MOBILE,QLD
1119118021,2019-04-15,1992-05-12,M,M,879,STORE,TAS
5815133649,2019-05-25,1972-01-13,F,D,MOB,MOBILE,QLD
8056181267,2018-10-01,1999-03-28,M,D,MOB,MOBILE,QLD
9297446683,2019-06-08,1972-12-11,O,W,MOB,MOBILE,WA
2554339956,2019-07-18,1983-08-26,M,D,MOB,MOBILE,TAS
6172440297,2019-10-12,1992-06-14,M,M,MOB,MOBILE,ACT
9021617487,2017-05-08,1983-11-12,O,D,MOB,MOBILE,SA
7404761126,2019-10-18,1992-12-12,F,W,MOB,MOBILE,QLD
7253183437,2017-03-07,2005-08-12,O,S,MOB,MOBILE,ACT
6380055785,2018-12-01,1982-06-06,M,M,MOB,MOBILE,VIC
9443545936,2017-08-04,2004-11-23,F,W,MOB,MOBILE,NT
683609268,2017-03-19,1996-06-16,M,D,MOB,MOBILE,VIC
5939345476,2017-04-26,1974-06-16,O,M,MOB,MOBILE,NT
6238269860,2019-01-07,1999-12-13,M,D,838,STORE,QLD
6489871752,2018-04-24,1970-11-07,M,D,777,STORE,NT
4445401446,2019-04-01,1996-01-04,F,D,997,STORE,ACT
3931942996,2017-09-02,1984-12-14,O,W,357,STORE,SA
8532603172,2018-09-16,1994-07-19,F,S,MOB,MOBILE,TAS
9893835168,2018-01-05,2004-12-07,F,W,704,STORE,SA
3976491606,2019-03-28,1984-06-08,F,S,220,STORE,SA
3472666739,2018-11-11,1991-06-16,O,W,MOB,MOBILE,VIC
4208000842,2018-07-07,2005-12-05,M,S,MOB,MOBILE,QLD
384317658,2018-10-30,1980-04-14,O,M,042,STORE,SA
4570494865,2018-06-16,2000-07-07,M,W,MOB,MOBILE,VIC
1778338198,2017-05-07,1989-04-09,M,M,MOB,MOBILE,ACT
3649120893,2019-07-31,1980-10-04,M,S,894,STORE,VIC
2518560010,2018-09-21,1994-12-21,M,S,MOB,MOBILE,ACT
9507771211,2018-07-05,2005-11-25,O,W,932,STORE,TAS
2396224196,2018-06-26,1985-09-13,O,M,MOB,MOBILE,SA
6227012738,2018-01-19,1978-02-16,F,S,637,STORE,ACT
5043602943,2017-04-20,1981-03-06,M,M,MOB,MOBILE,WA
5478245330,2018-03-07,1987-09-05,M,M,MOB,MOBILE,SA
2144004464,2019-10-01,1990-04-07,O,D,355,STORE,NT
2916038024,2019-08-04,1987-06-09,M,W,719,STORE,VIC
7563099023,2017-09-08,1971-08-22,O,W,690,STORE,QLD
8263857278,2017-08-26,1973-07-09,M,M,505,STORE,WA
3867948124,2019-12-30,1980-04-30,F,S,379,STORE,VIC
6835316504,2017-04-10,1973-11-22,O,D,MOB,MOBILE,TAS
4081870321,2019-01-03,1970-10-07,F,S,781,STORE,NT
463615294,2017-03-23,2005-08-24,F,S,MOB,MOBILE,ACT
8934538400,2017-04-14,1972-09-19,F,D,MOB,MOBILE,TAS
9201287949,2019-01-02,1976-04-20,O,S,299,STORE,SA
2502598556,2019-09-02,1975-11-15,M,M,MOB,MOBILE,NSW
3316345691,2017-04-26,1983-08-20,O,W,759,STORE,VIC
8798127710,2019-03-06,1990-09-28,O,D,554,STORE,TAS
1366936683,2019-09-07,2003-11-06,F,M,751,STORE,QLD
4091824095,2018-09-17,1998-05-23,F,M,MOB,MOBILE,TAS
5414241021,2018-01-31,1982-10-12,O,M,985,STORE,WA
3180470761,2018-04-05,1995-02-25,O,D,MOB,MOBILE,SA
5620495458,2019-05-14,1993-09-30,O,W,441,STORE,ACT
3310051423,2019-08-11,1982-07-15,M,D,MOB,MOBILE,WA
7709668039,2017-04-01,1978-02-28,F,S,854,STORE,NSW
2857693612,2018-11-26,1996-08-08,M,W,MOB,MOBILE,WA
5757859373,2017-08-06,1972-05-12,O,D,MOB,MOBILE,TAS
6811143896,2017-08-03,1981-11-13,F,W,629,STORE,QLD
9805992801,2018-03-28,2000-07-03,F,W,814,STORE,NSW
9908761601,2018-11-19,1980-11-11,M,M,MOB,MOBILE,VIC
1375517542,2017-05-12,1984-12-19,F,S,MOB,MOBILE,TAS
5369709111,2017-07-22,1986-03-13,O,M,365,STORE,ACT
9298241220,2017-10-11,1983-07-02,M,S,476,STORE,SA
4137002038,2017-03-25,2005-08-15,O,M,286,STORE,ACT
5131807982,2019-02-23,1993-05-21,F,W,326,STORE,ACT
8717021083,2018-01-27,1984-02-01,O,W,MOB,MOBILE,VIC
4620887687,2017-11-04,1979-12-26,F,W,MOB,MOBILE,WA
1466487413,2017-05-20,1988-04-29,O,S,MOB,MOBILE,NT
6968432568,2017-01-06,1994-01-02,M,M,571,STORE,NSW
2369763749,2018-07-22,1996-04-19,O,S,MOB,MOBILE,WA
984275563,2019-11-13,1974-02-05,F,W,MOB,MOBILE,TAS
5271826762,2017-05-18,1981-10-23,M,M,097,STORE,SA
412827606,2019-03-10,1977-10-06,M,M,MOB,MOBILE,QLD
6315284157,2019-01-19,1989-12-29,F,M,522,STORE,NSW
6598246809,2018-09-06,2002-07-25,M,D,MOB,MOBILE,SA
447851668,2018-07-01,1978-04-04,M,S,MOB,MOBILE,VIC
8068267318,2019-05-20,2004-02-28,O,M,494,STORE,ACT
7741658849,2018-05-24,1995-06-17,O,M,MOB,MOBILE,NSW
2269395160,2017-10-16,2003-07-21,F,W,MOB,MOBILE,QLD
4995023057,2018-07-13,1996-11-07,F,M,105,STORE,NT
7621087812,2017-08-05,1997-06-23,F,W,MOB,MOBILE,WA
5532995206,2017-06-15,1971-02-23,M,W,069,STORE,TAS
6401801951,2017-03-18,1972-03-20,F,S,MOB,MOBILE,SA
8372712853,2017-06-04,1978-09-10,O,M,MOB,MOBILE,WA
5714588650,2019-07-28,2002-09-25,O,M,362,STORE,QLD
3085080322,2018-04-07,2003-06-11,O,W,900,STORE,ACT
1529586857,2017-05-16,1971-01-12,F,D,MOB,MOBILE,QLD
7855472091,2019-09-12,1983-01-04,F,W,443,STORE,SA
7534061036,2018-04-08,2005-04-17,O,D,MOB,MOBILE,NT
142995195,2017-07-02,1991-10-02,F,S,MOB,MOBILE,NSW
3902296761,2018-03-20,1972-04-01,M,D,MOB,MOBILE,SA
6207802019,2019-03-13,1998-12-27,M,M,830,STORE,WA
3335348920,2017-11-07,1989-02-03,F,M,MOB,MOBILE,NT
718399212,2019-04-28,1970-02-13,M,W,MOB,MOBILE,NSW
4860270446,2018-09-07,1993-04-11,O,M,MOB,MOBILE,SA
8910749208,2019-10-31,1971-12-01,O,M,658,STORE,WA
6764425912,2018-04-06,2001-04-27,F,S,155,STORE,ACT
6592986002,2017-12-07,1988-06-20,F,W,MOB,MOBILE,TAS
9594441528,2017-09-02,1999-01-03,O,W,198,STORE,TAS
6606938026,2018-04-11,1974-07-03,F,S,MOB,MOBILE,VIC
2993836839,2017-09-29,2002-01-03,O,D,954,STORE,NSW
2751086709,2017-04-23,1982-06-12,M,D,MOB,MOBILE,ACT
3080052130,2017-04-18,1977-03-19,O,W,MOB,MOBILE,VIC
1965836090,2017-05-11,2000-06-09,M,M,MOB,MOBILE,TAS
2061245690,2019-03-03,1978-01-30,F,M,964,STORE,NSW
4109405449,2018-12-10,1984-08-21,M,S,MOB,MOBILE,TAS
7327412472,2017-05-09,1977-06-29,F,D,611,STORE,VIC
