MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
4861615426,2020-06-23,778,STORE,2138.25,PHP,IN1003,TYPE3
0141409693,2020-02-16,MOB,MOBILE,7681.75,PHP,IN1003,TYPE3
5802950410,2020-03-05,MOB,MOBILE,4893.75,PHP,IN1003,TYPE3
0967155368,2020-07-01,MOB,MOBILE,5292.75,PHP,IN1002,TYPE2
7077789273,2020-10-19,979,STORE,1858.00,PHP,IN1005,TYPE5
0993761298,2020-10-26,234,STORE,207.50,PHP,IN1003,TYPE3
1449254505,2020-05-28,095,STORE,9037.25,PHP,IN1004,TYPE4
0168486753,2020-02-26,MOB,MOBILE,6265.00,PHP,IN1001,TYPE1
4772535944,2020-05-21,677,STORE,5636.75,PHP,IN1001,TYPE1
8844461830,2020-10-24,MOB,MOBILE,6204.75,PHP,IN1003,TYPE3
9058873018,2020-09-05,MOB,MOBILE,1260.00,PHP,IN1001,TYPE1
0060227474,2020-08-01,MOB,MOBILE,6107.25,PHP,IN1003,TYPE3
6177232221,2020-12-25,MOB,MOBILE,9158.75,PHP,IN1003,TYPE3
0959643737,2020-08-03,MOB,MOBILE,3508.50,PHP,IN1001,TYPE1
6527296242,2020-04-11,712,STORE,9335.50,PHP,IN1004,TYPE4
6637039065,2020-01-28,277,STORE,4976.50,PHP,IN1004,TYPE4
7501613471,2020-06-30,295,STORE,368.50,PHP,IN1003,TYPE3
6720009940,2020-08-05,MOB,MOBILE,5768.25,PHP,IN1005,TYPE5
9514781093,2020-01-11,806,STORE,2946.75,PHP,IN1005,TYPE5
7859732872,2020-05-28,MOB,MOBILE,8462.75,PHP,IN1004,TYPE4
5925538099,2020-09-12,MOB,MOBILE,3873.00,PHP,IN1005,TYPE5
5737111462,2020-06-28,486,STORE,5084.00,PHP,IN1002,TYPE2
6753670042,2020-01-04,MOB,MOBILE,9855.75,PHP,IN1003,TYPE3
5350281719,2020-11-02,496,STORE,1426.25,PHP,IN1003,TYPE3
7929146711,2020-07-01,MOB,MOBILE,5218.75,PHP,IN1002,TYPE2
9616785247,2020-11-24,554,STORE,2829.00,PHP,IN1002,TYPE2
0574488269,2020-04-27,554,STORE,9638.50,PHP,IN1003,TYPE3
5311391798,2020-11-15,028,STORE,8638.00,PHP,IN1002,TYPE2
3385704320,2020-05-23,MOB,MOBILE,3704.75,PHP,IN1001,TYPE1
7685666703,2020-07-10,478,STORE,4631.75,PHP,IN1005,TYPE5
7635810637,2020-07-13,MOB,MOBILE,8989.25,PHP,IN1005,TYPE5
9902242236,2020-06-12,187,STORE,3307.75,PHP,IN1001,TYPE1
9705548101,2020-11-14,545,STORE,8214.00,PHP,IN1005,TYPE5
7205959093,2020-01-21,MOB,MOBILE,5450.75,PHP,IN1005,TYPE5
6165541244,2020-06-06,MOB,MOBILE,750.75,PHP,IN1002,TYPE2
2586133177,2020-10-23,MOB,MOBILE,9956.50,PHP,IN1003,TYPE3
6915639915,2020-11-23,MOB,MOBILE,2242.00,PHP,IN1005,TYPE5
5166796169,2020-04-30,MOB,MOBILE,4565.00,PHP,IN1003,TYPE3
1050208444,2020-11-10,MOB,MOBILE,3694.75,PHP,IN1004,TYPE4
6497994070,2020-11-30,MOB,MOBILE,1932.00,PHP,IN1003,TYPE3
5781267461,2020-11-27,MOB,MOBILE,8329.50,PHP,IN1005,TYPE5
8433095021,2020-11-06,MOB,MOBILE,8776.50,PHP,IN1003,TYPE3
3634776446,2020-03-31,471,STORE,334.50,PHP,IN1003,TYPE3
3427832250,2020-08-31,277,STORE,4756.25,PHP,IN1005,TYPE5
6304203731,2020-01-02,MOB,MOBILE,8758.00,PHP,IN1005,TYPE5
7513407118,2020-12-06,988,STORE,5503.25,PHP,IN1002,TYPE2
2888802495,2020-12-15,MOB,MOBILE,1458.00,PHP,IN1003,TYPE3
6435830676,2020-12-15,MOB,MOBILE,6849.75,PHP,IN1001,TYPE1
9848222253,2020-04-26,654,STORE,9677.00,PHP,IN1005,TYPE5
3844710845,2020-07-21,611,STORE,8191.75,PHP,IN1005,TYPE5
1358243740,2020-01-01,348,STORE,5250.25,PHP,IN1001,TYPE1
4377177428,2020-08-15,910,STORE,5679.25,PHP,IN1005,TYPE5
0131772237,2020-04-21,036,STORE,101.50,PHP,IN1004,TYPE4
3742587773,2020-05-24,028,STORE,404.25,PHP,IN1002,TYPE2
8354039321,2020-02-25,MOB,MOBILE,6346.00,PHP,IN1005,TYPE5
9013516350,2020-06-21,MOB,MOBILE,6704.25,PHP,IN1005,TYPE5
7294056152,2020-02-02,818,STORE,5568.00,PHP,IN1001,TYPE1
6063158466,2020-04-10,MOB,MOBILE,7720.00,PHP,IN1004,TYPE4
8867110413,2020-01-26,586,STORE,9055.50,PHP,IN1001,TYPE1
0456741060,2020-04-12,577,STORE,2830.50,PHP,IN1004,TYPE4
0148181893,2020-07-02,MOB,MOBILE,7275.50,PHP,IN1004,TYPE4
4022293456,2020-06-15,740,STORE,5249.00,PHP,IN1005,TYPE5
2658202702,2020-03-05,MOB,MOBILE,2812.25,PHP,IN1001,TYPE1
5939188557,2020-12-29,830,STORE,7912.50,PHP,IN1005,TYPE5
8811564664,2020-09-24,MOB,MOBILE,3023.00,PHP,IN1004,TYPE4
3857791578,2020-04-18,703,STORE,3728.25,PHP,IN1001,TYPE1
4176897241,2020-11-14,MOB,MOBILE,2917.75,PHP,IN1004,TYPE4
4221250985,2020-06-13,337,STORE,7664.75,PHP,IN1001,TYPE1
5528107822,2020-07-31,MOB,MOBILE,2547.25,PHP,IN1005,TYPE5
2047722019,2020-09-26,MOB,MOBILE,7381.75,PHP,IN1001,TYPE1
4366009901,2020-05-05,468,STORE,5102.00,PHP,IN1005,TYPE5
9233835266,2020-12-29,912,STORE,7931.75,PHP,IN1003,TYPE3
7966363797,2020-06-13,MOB,MOBILE,5921.75,PHP,IN1004,TYPE4
0443167399,2020-07-29,MOB,MOBILE,7000.75,PHP,IN1003,TYPE3
3575744846,2020-05-14,388,STORE,2718.25,PHP,IN1001,TYPE1
1288668346,2020-11-03,641,STORE,3430.50,PHP,IN1003,TYPE3
1062574068,2020-12-28,MOB,MOBILE,5774.25,PHP,IN1005,TYPE5
5940187052,2020-05-25,547,STORE,287.00,PHP,IN1004,TYPE4
9110913668,2020-09-26,573,STORE,2415.25,PHP,IN1001,TYPE1
4915553961,2020-10-04,MOB,MOBILE,6826.75,PHP,IN1002,TYPE2
8134368302,2020-12-21,543,STORE,7151.25,PHP,IN1002,TYPE2
5680607715,2020-01-05,MOB,MOBILE,527.75,PHP,IN1002,TYPE2
9390653184,2020-10-17,230,STORE,9992.50,PHP,IN1004,TYPE4
5550902130,2020-08-10,MOB,MOBILE,3684.75,PHP,IN1004,TYPE4
0732834773,2020-03-23,322,STORE,8259.75,PHP,IN1005,TYPE5
0956365273,2020-05-26,MOB,MOBILE,1758.00,PHP,IN1002,TYPE2
3365457695,2020-12-05,MOB,MOBILE,4551.75,PHP,IN1004,TYPE4
6023415696,2020-04-02,925,STORE,4277.75,PHP,IN1005,TYPE5
6136663174,2020-10-03,077,STORE,5161.75,PHP,IN1004,TYPE4
6013264437,2020-12-31,MOB,MOBILE,5508.00,PHP,IN1001,TYPE1
6660482243,2020-12-31,241,STORE,3050.50,PHP,IN1005,TYPE5
3164732900,2020-09-14,934,STORE,4878.75,PHP,IN1002,TYPE2
5869323739,2020-09-03,MOB,MOBILE,5390.25,PHP,IN1001,TYPE1
7462874773,2020-12-09,179,STORE,9822.00,PHP,IN1003,TYPE3
9135804327,2020-08-28,MOB,MOBILE,4568.50,PHP,IN1002,TYPE2
9310686132,2020-02-17,MOB,MOBILE,9731.50,PHP,IN1005,TYPE5
0149217347,2020-10-02,MOB,MOBILE,5225.25,PHP,IN1002,TYPE2
4385242785,2020-08-02,433,STORE,7146.75,PHP,IN1005,TYPE5
8126654324,2020-04-01,751,STORE,3270.25,PHP,IN1003,TYPE3
1730905130,2020-09-06,MOB,MOBILE,1945.75,PHP,IN1002,TYPE2
9082411760,2020-11-07,MOB,MOBILE,4109.75,PHP,IN1001,TYPE1
2525184633,2020-02-20,MOB,MOBILE,9268.50,PHP,IN1004,TYPE4
0591073538,2020-12-20,484,STORE,374.75,PHP,IN1005,TYPE5
8736314049,2020-11-06,MOB,MOBILE,4089.25,PHP,IN1003,TYPE3
0938680628,2020-01-28,938,STORE,5884.75,PHP,IN1002,TYPE2
9151092701,2020-03-23,MOB,MOBILE,2848.25,PHP,IN1002,TYPE2
3676363790,2020-08-12,MOB,MOBILE,672.50,PHP,IN1001,TYPE1
4350284309,2020-09-10,MOB,MOBILE,8181.25,PHP,IN1004,TYPE4
0543344411,2020-10-19,MOB,MOBILE,1973.50,PHP,IN1001,TYPE1
2257095285,2020-11-20,798,STORE,4445.00,PHP,IN1001,TYPE1
2029533093,2020-08-20,464,STORE,9248.25,PHP,IN1002,TYPE2
5034969880,2020-01-22,MOB,MOBILE,7587.75,PHP,IN1005,TYPE5
1027208317,2020-08-20,607,STORE,8100.25,PHP,IN1002,TYPE2
9829126534,2020-07-12,517,STORE,9183.25,PHP,IN1001,TYPE1
4867986655,2020-12-09,MOB,MOBILE,5628.00,PHP,IN1004,TYPE4
2080590213,2020-01-30,MOB,MOBILE,1145.00,PHP,IN1001,TYPE1
1285711881,2020-07-03,MOB,MOBILE,869.25,PHP,IN1005,TYPE5
7629566699,2020-08-13,MOB,MOBILE,8267.75,PHP,IN1003,TYPE3
7627142162,2020-04-10,650,STORE,6315.25,PHP,IN1003,TYPE3
6837807104,2020-11-08,MOB,MOBILE,8712.75,PHP,IN1002,TYPE2
4012511463,2020-12-23,893,STORE,20.75,PHP,IN1004,TYPE4
7318534151,2020-11-30,617,STORE,7285.50,PHP,IN1003,TYPE3
3901590397,2020-11-21,MOB,MOBILE,1127.50,PHP,IN1004,TYPE4
2279342878,2020-08-14,280,STORE,3244.25,PHP,IN1005,TYPE5
5455949292,2020-09-19,MOB,MOBILE,5615.75,PHP,IN1001,TYPE1
8181299540,2020-04-03,004,STORE,4046.75,PHP,IN1001,TYPE1
0793298812,2020-09-10,MOB,MOBILE,9361.25,PHP,IN1004,TYPE4
9031867557,2020-02-10,MOB,MOBILE,9831.75,PHP,IN1001,TYPE1
6202949696,2020-10-02,MOB,MOBILE,7029.00,PHP,IN1001,TYPE1
9927852862,2020-11-07,421,STORE,9991.50,PHP,IN1005,TYPE5
3578724424,2020-05-09,MOB,MOBILE,9220.25,PHP,IN1005,TYPE5
1911748950,2020-03-20,MOB,MOBILE,186.00,PHP,IN1005,TYPE5
1677572544,2020-06-28,052,STORE,6660.25,PHP,IN1005,TYPE5
0823630926,2020-07-22,050,STORE,3662.75,PHP,IN1002,TYPE2
1850001884,2020-11-18,MOB,MOBILE,2651.50,PHP,IN1002,TYPE2
3787287614,2020-09-12,MOB,MOBILE,7560.75,PHP,IN1004,TYPE4
3661124590,2020-04-09,MOB,MOBILE,4078.00,PHP,IN1004,TYPE4
8795291948,2020-09-18,379,STORE,1909.50,PHP,IN1001,TYPE1
7750915120,2020-11-12,MOB,MOBILE,3640.50,PHP,IN1004,TYPE4
5981200644,2020-01-28,312,STORE,684.00,PHP,IN1002,TYPE2
9800689601,2020-04-25,MOB,MOBILE,2661.00,PHP,IN1004,TYPE4
3664554437,2020-12-23,MOB,MOBILE,8006.50,PHP,IN1004,TYPE4
3351906599,2020-06-12,MOB,MOBILE,8757.25,PHP,IN1003,TYPE3
2016050709,2020-06-20,375,STORE,4311.75,PHP,IN1001,TYPE1
5537245889,2020-08-17,813,STORE,2339.50,PHP,IN1004,TYPE4
3600348687,2020-07-29,MOB,MOBILE,2192.75,PHP,IN1002,TYPE2
6270187849,2020-09-26,630,STORE,1031.25,PHP,IN1004,TYPE4
8328390219,2020-07-13,MOB,MOBILE,4849.75,PHP,IN1001,TYPE1
0268284096,2020-08-10,277,STORE,7182.50,PHP,IN1003,TYPE3
6669825600,2020-11-29,405,STORE,2159.25,PHP,IN1001,TYPE1
4886386972,2020-10-10,MOB,MOBILE,1969.25,PHP,IN1002,TYPE2
4054558218,2020-04-30,835,STORE,3152.50,PHP,IN1001,TYPE1
5782975386,2020-01-31,MOB,MOBILE,5910.50,PHP,IN1001,TYPE1
2852380119,2020-02-27,MOB,MOBILE,4864.75,PHP,IN1003,TYPE3
3854771190,2020-09-04,MOB,MOBILE,5874.50,PHP,IN1005,TYPE5
8404546917,2020-10-06,349,STORE,6148.75,PHP,IN1001,TYPE1
6456657755,2020-05-23,429,STORE,8473.75,PHP,IN1002,TYPE2
3230718097,2020-03-28,697,STORE,8844.25,PHP,IN1001,TYPE1
3751578014,2020-07-17,250,STORE,2620.75,PHP,IN1002,TYPE2
0769363660,2020-09-17,MOB,MOBILE,8242.75,PHP,IN1001,TYPE1
5983866980,2020-12-24,575,STORE,1172.50,PHP,IN1005,TYPE5
0488530489,2020-12-07,MOB,MOBILE,5464.50,PHP,IN1003,TYPE3
6302322503,2020-02-11,272,STORE,6387.50,PHP,IN1004,TYPE4
2997436305,2020-07-21,731,STORE,8012.50,PHP,IN1004,TYPE4
4982548218,2020-03-22,MOB,MOBILE,1387.75,PHP,IN1001,TYPE1
5706921547,2020-10-12,MOB,MOBILE,9438.25,PHP,IN1001,TYPE1
1382214922,2020-05-18,680,STORE,138.50,PHP,IN1005,TYPE5
1018524217,2020-06-30,MOB,MOBILE,7488.75,PHP,IN1004,TYPE4
8152834077,2020-04-14,MOB,MOBILE,4424.00,PHP,IN1002,TYPE2
8036752861,2020-11-14,MOB,MOBILE,2144.75,PHP,IN1003,TYPE3
4424810072,2020-09-28,MOB,MOBILE,9147.50,PHP,IN1002,TYPE2
2054939728,2020-01-21,095,STORE,6818.25,PHP,IN1003,TYPE3
0317945150,2020-10-19,MOB,MOBILE,9780.00,PHP,IN1002,TYPE2
8593059383,2020-07-16,MOB,MOBILE,4590.75,PHP,IN1001,TYPE1
2086509074,2020-10-15,MOB,MOBILE,5171.00,PHP,IN1004,TYPE4
2925212854,2020-06-04,759,STORE,3982.00,PHP,IN1002,TYPE2
4006474037,2020-06-21,572,STORE,3259.25,PHP,IN1004,TYPE4
9324510494,2020-08-15,MOB,MOBILE,4477.50,PHP,IN1004,TYPE4
3268932707,2020-10-29,MOB,MOBILE,5921.50,PHP,IN1005,TYPE5
4462827245,2020-09-26,697,STORE,3475.25,PHP,IN1001,TYPE1
7983736675,2020-12-22,982,STORE,7857.50,PHP,IN1001,TYPE1
7128794710,2020-09-12,030,STORE,1823.50,PHP,IN1002,TYPE2
6354789351,2020-03-21,289,STORE,6057.50,PHP,IN1001,TYPE1
3239830983,2020-10-08,161,STORE,5495.50,PHP,IN1005,TYPE5
0840984985,2020-03-02,MOB,MOBILE,3711.00,PHP,IN1001,TYPE1
9126742445,2020-09-18,MOB,MOBILE,8027.75,PHP,IN1005,TYPE5
8757659379,2020-05-13,MOB,MOBILE,8144.75,PHP,IN1004,TYPE4
8254605022,2020-08-09,033,STORE,9078.25,PHP,IN1003,TYPE3
2935075980,2020-04-30,292,STORE,7520.75,PHP,IN1005,TYPE5
5860555854,2020-07-30,MOB,MOBILE,3890.25,PHP,IN1001,TYPE1
8721895890,2020-11-27,MOB,MOBILE,5642.00,PHP,IN1005,TYPE5
6082455555,2020-10-07,MOB,MOBILE,3801.25,PHP,IN1003,TYPE3
1726659583,2020-04-17,MOB,MOBILE,8421.25,PHP,IN1001,TYPE1
7754072694,2020-05-09,666,STORE,1121.00,PHP,IN1005,TYPE5
8850748559,2020-06-15,357,STORE,497.00,PHP,IN1004,TYPE4
4459401510,2020-04-13,MOB,MOBILE,8749.25,PHP,IN1004,TYPE4
2206591095,2020-05-12,933,STORE,6751.50,PHP,IN1003,TYPE3
5063006202,2020-06-25,MOB,MOBILE,9325.25,PHP,IN1005,TYPE5
8113490305,2020-02-06,MOB,MOBILE,710.50,PHP,IN1001,TYPE1
8046933960,2020-04-27,MOB,MOBILE,3291.25,PHP,IN1001,TYPE1
6613984306,2020-03-02,204,STORE,7892.25,PHP,IN1005,TYPE5
1854850339,2020-04-13,MOB,MOBILE,6820.75,PHP,IN1003,TYPE3
3349577547,2020-04-12,MOB,MOBILE,651.50,PHP,IN1002,TYPE2
3259276986,2020-01-17,935,STORE,888.75,PHP,IN1002,TYPE2
1878997646,2020-06-01,164,STORE,9076.75,PHP,IN1002,TYPE2
0357835388,2020-10-03,715,STORE,8806.00,PHP,IN1002,TYPE2
7587900647,2020-03-21,MOB,MOBILE,7017.00,PHP,IN1003,TYPE3
4574126604,2020-02-24,182,STORE,8233.00,PHP,IN1004,TYPE4
7581682744,2020-06-14,MOB,MOBILE,4247.00,PHP,IN1003,TYPE3
4846105452,2020-08-07,MOB,MOBILE,7037.50,PHP,IN1001,TYPE1
4867600395,2020-11-16,MOB,MOBILE,7842.00,PHP,IN1005,TYPE5
8636011342,2020-04-09,MOB,MOBILE,2714.25,PHP,IN1005,TYPE5
6099658322,2020-11-06,MOB,MOBILE,3817.75,PHP,IN1002,TYPE2
3679168029,2020-09-22,111,STORE,6545.75,PHP,IN1003,TYPE3
4451561584,2020-09-24,MOB,MOBILE,392.00,PHP,IN1002,TYPE2
2721779635,2020-11-22,MOB,MOBILE,1736.75,PHP,IN1003,TYPE3
3198892635,2020-05-03,645,STORE,6443.75,PHP,IN1005,TYPE5
9816975173,2020-12-16,647,STORE,8000.25,PHP,IN1003,TYPE3
3169380355,2020-05-27,034,STORE,219.00,PHP,IN1002,TYPE2
8108112507,2020-06-06,276,STORE,7721.00,PHP,IN1002,TYPE2
1201977834,2020-10-26,MOB,MOBILE,8620.00,PHP,IN1003,TYPE3
3008778303,2020-01-14,924,STORE,5491.25,PHP,IN1005,TYPE5
1401400517,2020-06-27,MOB,MOBILE,9739.25,PHP,IN1004,TYPE4
4386595488,2020-07-01,248,STORE,249.50,PHP,IN1003,TYPE3
0271296724,2020-02-11,163,STORE,6261.50,PHP,IN1005,TYPE5
6650083017,2020-10-03,MOB,MOBILE,4380.50,PHP,IN1005,TYPE5
2374616116,2020-09-20,MOB,MOBILE,994.25,PHP,IN1005,TYPE5
8332439525,2020-06-25,MOB,MOBILE,8502.50,PHP,IN1005,TYPE5
6411219456,2020-10-23,MOB,MOBILE,9515.50,PHP,IN1002,TYPE2
6187631011,2020-01-31,862,STORE,1926.00,PHP,IN1004,TYPE4
6511418797,2020-10-16,385,STORE,6446.25,PHP,IN1001,TYPE1
0705180278,2020-10-25,MOB,MOBILE,7680.75,PHP,IN1003,TYPE3
6166400217,2020-05-11,498,STORE,5123.00,PHP,IN1001,TYPE1
2619101519,2020-01-20,879,STORE,698.75,PHP,IN1004,TYPE4
9101165910,2020-01-24,258,STORE,9193.25,PHP,IN1001,TYPE1
3947013180,2020-02-03,596,STORE,9675.75,PHP,IN1002,TYPE2
7127127110,2020-09-06,126,STORE,8616.50,PHP,IN1002,TYPE2
2879073577,2020-03-29,204,STORE,3888.25,PHP,IN1003,TYPE3
6023778615,2020-12-27,MOB,MOBILE,4717.00,PHP,IN1001,TYPE1
2473980923,2020-01-21,MOB,MOBILE,2008.25,PHP,IN1004,TYPE4
2119912500,2020-10-06,MOB,MOBILE,3280.25,PHP,IN1005,TYPE5
4762085439,2020-01-06,MOB,MOBILE,1585.00,PHP,IN1003,TYPE3
7182458719,2020-08-06,567,STORE,5067.00,PHP,IN1003,TYPE3
5770900168,2020-08-03,MOB,MOBILE,8367.75,PHP,IN1002,TYPE2
0381090597,2020-12-17,MOB,MOBILE,3791.75,PHP,IN1004,TYPE4
0398964746,2020-11-14,MOB,MOBILE,4270.25,PHP,IN1003,TYPE3
7572535543,2020-07-13,078,STORE,1567.00,PHP,IN1002,TYPE2
8021010599,2020-09-18,MOB,MOBILE,6415.50,PHP,IN1001,TYPE1
2493392184,2020-02-21,427,STORE,3285.25,PHP,IN1001,TYPE1
7777779067,2020-09-30,320,STORE,2075.75,PHP,IN1003,TYPE3
7018822803,2020-08-22,MOB,MOBILE,3018.75,PHP,IN1002,TYPE2
7203665325,2020-09-03,981,STORE,1103.50,PHP,IN1003,TYPE3
5955405610,2020-05-13,MOB,MOBILE,7319.25,PHP,IN1004,TYPE4
8045512611,2020-01-16,MOB,MOBILE,5617.25,PHP,IN1005,TYPE5
7141916190,2020-07-15,904,STORE,6829.25,PHP,IN1001,TYPE1
4456386965,2020-09-12,895,STORE,7490.50,PHP,IN1002,TYPE2
3300586981,2020-11-08,534,STORE,7927.75,PHP,IN1005,TYPE5
4929756692,2020-09-11,777,STORE,5615.25,PHP,IN1004,TYPE4
3978989824,2020-07-25,MOB,MOBILE,8701.75,PHP,IN1005,TYPE5
7399591492,2020-11-24,398,STORE,9397.75,PHP,IN1002,TYPE2
7050884308,2020-02-15,MOB,MOBILE,8727.75,PHP,IN1004,TYPE4
9516704325,2020-08-12,509,STORE,4340.75,PHP,IN1004,TYPE4
6258746451,2020-09-25,MOB,MOBILE,9411.50,PHP,IN1001,TYPE1
4695963487,2020-09-06,MOB,MOBILE,9204.00,PHP,IN1005,TYPE5
6352952757,2020-07-23,MOB,MOBILE,9561.25,PHP,IN1005,TYPE5
1434954739,2020-04-10,597,STORE,5408.75,PHP,IN1005,TYPE5
0584221627,2020-02-13,MOB,MOBILE,4827.25,PHP,IN1003,TYPE3
4909580953,2020-07-03,MOB,MOBILE,3423.00,PHP,IN1005,TYPE5
9323296478,2020-05-22,MOB,MOBILE,5987.75,PHP,IN1003,TYPE3
8258930703,2020-09-02,MOB,MOBILE,6867.75,PHP,IN1003,TYPE3
4022120761,2020-06-15,MOB,MOBILE,3249.00,PHP,IN1001,TYPE1
7077677180,2020-12-08,277,STORE,4532.25,PHP,IN1003,TYPE3
4175957853,2020-04-29,059,STORE,5543.00,PHP,IN1003,TYPE3
8835313628,2020-03-27,941,STORE,8542.50,PHP,IN1005,TYPE5
0559053645,2020-10-10,440,STORE,7049.00,PHP,IN1001,TYPE1
7805261744,2020-11-06,MOB,MOBILE,3613.75,PHP,IN1001,TYPE1
9596556659,2020-10-03,MOB,MOBILE,3685.00,PHP,IN1005,TYPE5
8152828303,2020-09-26,445,STORE,5795.25,PHP,IN1005,TYPE5
1963405815,2020-12-20,090,STORE,2683.75,PHP,IN1005,TYPE5
8118202998,2020-05-26,679,STORE,1309.50,PHP,IN1004,TYPE4
1941081822,2020-10-25,706,STORE,7252.50,PHP,IN1005,TYPE5
8314607518,2020-03-08,613,STORE,96.50,PHP,IN1001,TYPE1
1206206553,2020-05-25,383,STORE,5643.50,PHP,IN1004,TYPE4
5305565421,2020-08-12,910,STORE,962.75,PHP,IN1005,TYPE5
4431980399,2020-06-07,MOB,MOBILE,5193.75,PHP,IN1002,TYPE2
3737539859,2020-09-21,MOB,MOBILE,6337.50,PHP,IN1003,TYPE3
9286312153,2020-01-18,MOB,MOBILE,4246.25,PHP,IN1005,TYPE5
7811041531,2020-12-03,258,STORE,185.50,PHP,IN1004,TYPE4
8852847854,2020-09-15,596,STORE,8798.75,PHP,IN1004,TYPE4
1664827940,2020-03-17,864,STORE,3435.50,PHP,IN1005,TYPE5
5435279605,2020-11-26,MOB,MOBILE,3380.50,PHP,IN1004,TYPE4
3430291789,2020-07-09,696,STORE,3636.00,PHP,IN1003,TYPE3
9606567270,2020-11-17,MOB,MOBILE,2435.75,PHP,IN1003,TYPE3
3887898060,2020-02-20,MOB,MOBILE,8663.25,PHP,IN1002,TYPE2
3417968287,2020-05-08,MOB,MOBILE,3928.00,PHP,IN1004,TYPE4
4270166863,2020-05-28,196,STORE,6606.50,PHP,IN1004,TYPE4
8391405710,2020-07-16,304,STORE,1923.25,PHP,IN1003,TYPE3
7322576846,2020-10-15,MOB,MOBILE,9208.25,PHP,IN1003,TYPE3
4115389900,2020-06-09,MOB,MOBILE,4430.25,PHP,IN1002,TYPE2
0296404097,2020-12-26,MOB,MOBILE,3419.25,PHP,IN1003,TYPE3
7830463003,2020-02-15,761,STORE,137.50,PHP,IN1003,TYPE3
3714173437,2020-04-28,316,STORE,8804.25,PHP,IN1002,TYPE2
4748003913,2020-01-27,137,STORE,1279.00,PHP,IN1002,TYPE2
5303060208,2020-12-27,752,STORE,2470.50,PHP,IN1003,TYPE3
1867081849,2020-09-24,MOB,MOBILE,1812.25,PHP,IN1004,TYPE4
4837293515,2020-06-24,MOB,MOBILE,5131.25,PHP,IN1005,TYPE5
4813833971,2020-08-31,379,STORE,1584.50,PHP,IN1001,TYPE1
2911208733,2020-09-01,MOB,MOBILE,519.00,PHP,IN1005,TYPE5
8934363847,2020-10-14,MOB,MOBILE,5394.75,PHP,IN1004,TYPE4
7651962911,2020-03-13,080,STORE,9604.25,PHP,IN1005,TYPE5
7899325179,2020-11-17,MOB,MOBILE,5005.50,PHP,IN1005,TYPE5
2022163291,2020-02-19,MOB,MOBILE,1045.50,PHP,IN1001,TYPE1
2005898248,2020-08-19,826,STORE,5837.00,PHP,IN1002,TYPE2
8641354417,2020-07-12,MOB,MOBILE,7817.25,PHP,IN1002,TYPE2
1517960475,2020-11-06,689,STORE,2368.00,PHP,IN1005,TYPE5
6463201523,2020-05-11,025,STORE,4648.75,PHP,IN1002,TYPE2
9331793288,2020-01-18,021,STORE,3351.75,PHP,IN1003,TYPE3
7666894241,2020-06-14,MOB,MOBILE,6110.25,PHP,IN1002,TYPE2
6354335889,2020-06-16,MOB,MOBILE,8445.00,PHP,IN1005,TYPE5
3843579012,2020-05-03,MOB,MOBILE,4983.00,PHP,IN1001,TYPE1
3771207155,2020-03-22,309,STORE,4162.25,PHP,IN1003,TYPE3
1983669252,2020-04-02,614,STORE,9353.50,PHP,IN1005,TYPE5
0722717913,2020-01-14,MOB,MOBILE,749.25,PHP,IN1003,TYPE3
3423783327,2020-02-01,955,STORE,696.50,PHP,IN1001,TYPE1
4130751031,2020-04-27,008,STORE,6836.00,PHP,IN1005,TYPE5
3519367705,2020-09-10,MOB,MOBILE,4508.75,PHP,IN1005,TYPE5
0272068164,2020-08-17,699,STORE,110.25,PHP,IN1003,TYPE3
6041008786,2020-08-15,895,STORE,7987.00,PHP,IN1005,TYPE5
0360685012,2020-06-08,MOB,MOBILE,9563.75,PHP,IN1004,TYPE4
6633665289,2020-01-05,980,STORE,6325.25,PHP,IN1005,TYPE5
6962973196,2020-09-04,MOB,MOBILE,4418.25,PHP,IN1004,TYPE4
8352330022,2020-04-26,518,STORE,5482.00,PHP,IN1005,TYPE5
0858935856,2020-06-16,MOB,MOBILE,8385.00,PHP,IN1004,TYPE4
0629013002,2020-08-19,285,STORE,3048.50,PHP,IN1005,TYPE5
7340624735,2020-06-30,MOB,MOBILE,9084.00,PHP,IN1001,TYPE1
3113508335,2020-08-30,MOB,MOBILE,3687.75,PHP,IN1003,TYPE3
4548774665,2020-12-05,MOB,MOBILE,598.25,PHP,IN1001,TYPE1
0286420442,2020-08-13,MOB,MOBILE,2044.25,PHP,IN1004,TYPE4
8612957777,2020-12-18,287,STORE,6205.50,PHP,IN1003,TYPE3
4962573567,2020-01-28,250,STORE,4381.00,PHP,IN1004,TYPE4
8253417482,2020-07-15,MOB,MOBILE,2575.75,PHP,IN1004,TYPE4
9380363739,2020-06-07,MOB,MOBILE,7970.75,PHP,IN1001,TYPE1
9688139577,2020-10-15,MOB,MOBILE,8755.00,PHP,IN1003,TYPE3
8632285643,2020-05-22,364,STORE,4484.25,PHP,IN1004,TYPE4
3423069199,2020-06-19,MOB,MOBILE,766.75,PHP,IN1004,TYPE4
6120503303,2020-09-04,MOB,MOBILE,3626.75,PHP,IN1002,TYPE2
8070358071,2020-01-31,MOB,MOBILE,9869.00,PHP,IN1004,TYPE4
7209806080,2020-09-13,MOB,MOBILE,6156.75,PHP,IN1005,TYPE5
